student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob
96,5,medium,5,0.31,0.06,2,4,0.5,-0.2,0.31,0.8,0.3,0.2,0,0.154,1,0.23
96,6,medium,6,0.29,0.01,1,5,0.61,0.029,0.33,0.967,0.35,0.19,0,0.159,1,0.21
96,7,medium,1,0.27,-0.07,1,6,0.36,-0.429,0.35,1,0.43,0.397,1,0.193,1,0.23
96,8,medium,4,0.21,-0.21,3,1,0.41,-0.333,0.41,0.982,0.57,0.376,0,0.228,1,0.33
97,1,high,0,0.53,-0.55,5,2,0.64,0,0,0,0,,0,0,2,0.14
97,2,high,2,0.4,-0.68,2,4,0.48,2,0.13,4.5,0.13,1.414,0,0.062,2,0.13
97,3,high,1,0.3,-0.74,5,2,0.38,0.5,0.23,3,0.19,1,1,0.104,2,0.26
97,4,high,0,0.21,-0.82,3,1,0.3,-0.1,0.32,2.25,0.27,1.277,1,0.15,2,0.25
97,5,high,0,0.02,-0.96,3,5,0.47,-0.2,0.51,1.8,0.41,1.491,0,0.238,2,0.35
97,6,high,0,0,-1,3,2,0.29,-0.2,0.53,1.5,0.45,1.673,0,0.25,2,0.36
97,7,high,0,0,-1,3,0,0,-0.179,0.53,1.286,0.45,1.836,0,0.249,2,0.36
97,8,high,2,0,-1,5,0,0.03,0.012,0.53,1.411,0.45,1.466,0,0.242,2,0.42
98,1,medium,4,0.58,-0.04,1,2,0.81,0,0,0,0,,0,0,1,0.03
98,2,medium,2,0.56,-0.08,2,7,0.67,-2,0.02,0.5,0.04,0.471,1,0.092,1,0.09
98,3,medium,2,0.51,-0.08,2,3,0.59,-1,0.07,0.333,0.04,0.433,0,0.07,1,0.1
98,4,medium,5,0.4,-0.13,3,3,0.49,0.3,0.18,0.667,0.09,0.462,0,0.074,1,0.17
98,5,medium,4,0.33,-0.28,1,2,0.59,0.3,0.25,0.7,0.24,0.395,0,0.117,1,0.16
98,6,medium,4,0.27,-0.24,2,5,0.61,0.257,0.31,0.567,0.2,0.35,0,0.133,1,0.21
98,7,medium,2,0.24,-0.31,3,5,0.35,0,0.34,0.667,0.27,0.382,1,0.153,1,0.26
98,8,medium,4,0.19,-0.41,1,3,0.2,0.06,0.39,0.696,0.37,0.352,0,0.183,1,0.24
99,1,medium,5,0.63,0.16,2,4,0.93,0,0,0,0,,0,0,1,0.06
99,2,medium,4,0.55,0.19,2,3,0.87,-1,0.08,0,-0.03,0.157,0,0.068,1,0.1
99,3,medium,4,0.55,0.15,3,4,0.86,-0.5,0.08,0.333,0.01,0.133,0,0.049,1,0.13
99,4,medium,5,0.45,-0.03,1,2,0.43,0,0.18,0.667,0.19,0.128,0,0.087,1,0.13
99,5,medium,6,0.41,0.06,3,2,0.58,0.3,0.22,0.7,0.1,0.174,0,0.09,1,0.19
99,6,medium,3,0.3,-0.06,3,3,0.37,-0.086,0.33,0.667,0.22,0.233,1,0.146,1,0.25
99,7,medium,4,0.25,-0.09,3,6,0.44,-0.107,0.38,0.619,0.25,0.22,0,0.169,1,0.28
99,8,medium,3,0.26,-0.21,2,3,0.37,-0.19,0.37,0.554,0.37,0.244,0,0.183,1,0.26
100,1,low,12,0.82,0.6,1,6,0.65,0,0,0,0,,0,0,0,0.03
100,2,low,8,0.72,0.65,0,5,0.6,-4,0.1,0.5,-0.05,0.283,0,0.195,0,0.09
100,3,low,9,0.74,0.61,0,2,0.93,-1.5,0.08,0.333,-0.01,0.215,0,0.088,0,0.05
100,4,low,7,0.67,0.52,1,7,0.64,-1.4,0.15,0.333,0.08,0.24,0,0.119,0,0.12
100,5,low,7,0.64,0.62,0,4,0.54,-1.1,0.18,0.3,-0.02,0.241,0,0.107,0,0.09
100,6,low,11,0.63,0.52,0,5,0.57,-0.286,0.19,0.267,0.08,0.233,0,0.088,0,0.09
100,7,low,9,0.66,0.52,0,2,0.65,-0.179,0.16,0.238,0.08,0.213,0,0.073,0,0.08
100,8,low,9,0.64,0.42,0,3,0.48,-0.119,0.18,0.214,0.18,0.197,0,0.09,0,0.1
101,1,high,8,0.47,-0.73,3,3,0.87,0,0,0,0,,0,0,2,0.09
101,2,high,7,0.37,-0.69,6,3,0.73,-1,0.1,4.5,-0.04,0.094,0,0.075,2,0.22
101,3,high,4,0.29,-0.93,3,6,0.74,-2,0.18,3,0.2,0.329,0,0.168,2,0.21
101,4,high,5,0.1,-1,4,3,0.63,-1.2,0.37,2,0.27,0.304,0,0.211,2,0.32
101,5,high,3,0,-1,5,3,0.35,-1.2,0.47,1.7,0.27,0.384,0,0.246,2,0.38
101,6,high,2,0,-1,2,3,0.28,-1.171,0.47,2.167,0.27,0.479,0,0.245,2,0.3
101,7,high,0,0,-1,6,4,0.09,-1.25,0.47,2.476,0.27,0.675,1,0.248,2,0.41
101,8,high,1,0,-1,5,3,0.11,-1.095,0.47,2.214,0.27,0.751,0,0.242,2,0.38
102,1,high,1,0.38,-0.61,6,4,0.74,0,0,0,0,,0,0,2,0.17
102,2,high,0,0.26,-0.79,4,6,0.57,-1,0.12,2,0.18,1.414,1,0.104,2,0.2
102,3,high,0,0.16,-0.9,3,4,0.64,-0.5,0.22,2.333,0.29,1.732,0,0.133,2,0.22
102,4,high,0,0.02,-0.96,6,2,0.45,-0.3,0.36,2.25,0.35,2,0,0.182,2,0.37
102,5,high,2,0,-1,6,5,0.29,0.2,0.38,2,0.39,1.491,0,0.182,2,0.38
102,6,high,0,0,-1,3,0,0.17,0.029,0.38,2.267,0.39,1.673,1,0.182,2,0.29
102,7,high,0,0,-1,6,1,0.11,-0.036,0.38,2.143,0.39,1.836,0,0.183,2,0.38
102,8,high,0,0,-1,4,0,0.05,-0.06,0.38,1.929,0.39,1.984,0,0.184,2,0.32
103,1,low,16,0.86,0.92,1,4,0.84,0,0,0,0,,0,0,0,0.03
103,2,low,13,0.87,0.96,0,7,0.95,-3,-0.01,0.5,-0.04,0.146,0,0.12,0,0.03
103,3,low,12,0.82,0.81,1,5,0.88,-2,0.04,0.333,0.11,0.152,0,0.108,0,0.08
103,4,low,13,0.8,0.87,1,6,0.71,-1,0.06,0.25,0.05,0.128,0,0.067,0,0.07
103,5,low,11,0.76,0.75,1,3,0.73,-1,0.1,0.2,0.17,0.144,0,0.096,0,0.1
103,6,low,14,0.79,0.72,0,2,0.74,-0.429,0.07,0.267,0.2,0.131,0,0.067,0,0.06
103,7,low,14,0.78,0.83,0,3,0.85,-0.179,0.08,0.286,0.09,0.121,0,0.046,0,0.05
103,8,low,12,0.75,0.82,0,5,0.78,-0.226,0.11,0.286,0.1,0.118,0,0.06,0,0.06
104,1,high,4,0.54,0.02,4,7,0.62,0,0,0,0,,0,0,2,0.11
104,2,high,6,0.4,0.06,3,6,0.56,2,0.14,0.5,-0.04,0.283,0,0.049,2,0.14
104,3,high,5,0.35,-0.2,2,4,0.56,0.5,0.19,1,0.22,0.2,0,0.094,2,0.16
104,4,high,4,0.18,-0.17,6,5,0.36,-0.1,0.36,2.917,0.19,0.202,0,0.154,2,0.34
104,5,high,2,0.13,-0.45,3,3,0.28,-0.6,0.41,2.3,0.47,0.353,1,0.226,2,0.32
104,6,high,0,0,-0.41,3,2,0.08,-0.943,0.54,1.9,0.43,0.619,1,0.28,2,0.37
104,7,high,1,0,-0.64,5,3,0,-0.857,0.54,1.905,0.66,0.698,0,0.306,2,0.46
104,8,high,0,0,-0.74,2,1,0.08,-0.833,0.54,2,0.76,0.842,1,0.317,2,0.39
105,1,low,11,0.95,0.31,0,7,0.64,0,0,0,0,,0,0,0,0
105,2,low,8,0.92,0.39,1,2,0.7,-3,0.03,0.5,-0.08,0.223,0,0.13,0,0.08
105,3,low,11,0.96,0.36,1,2,0.92,0,-0.01,0.333,-0.05,0.173,0,0,0,0.03
105,4,low,8,0.95,0.32,0,2,0.81,-0.6,0,0.333,-0.01,0.182,0,0.024,0,0.01
105,5,low,9,0.88,0.19,1,5,0.84,-0.4,0.07,0.3,0.12,0.161,0,0.056,0,0.08
105,6,low,11,0.83,0.34,0,7,0.76,0,0.12,0.3,-0.03,0.156,0,0.042,0,0.05
105,7,low,8,0.87,0.32,1,7,0.82,-0.179,0.08,0.286,-0.01,0.16,0,0.035,0,0.06
105,8,low,6,0.87,0.23,1,7,0.56,-0.405,0.08,0.268,0.08,0.206,0,0.054,0,0.08
106,1,high,4,0.32,0.02,5,2,0.93,0,0,0,0,,0,0,2,0.14
106,2,high,4,0.21,-0.24,5,6,0.68,0,0.11,0,0.26,0,0,0.071,2,0.22
106,3,high,2,0.08,-0.23,4,4,0.73,-1,0.24,0.333,0.25,0.346,1,0.155,2,0.26
106,4,high,3,0,-0.38,6,5,0.39,-0.5,0.32,0.667,0.4,0.295,0,0.182,2,0.36
106,5,high,1,0,-0.61,3,1,0.24,-0.7,0.32,1.3,0.63,0.466,1,0.219,2,0.31
106,6,high,1,0,-0.56,3,2,0.09,-0.657,0.32,1.467,0.58,0.551,0,0.211,2,0.3
106,7,high,1,0,-0.7,3,3,0,-0.571,0.32,1.476,0.72,0.604,0,0.225,2,0.32
106,8,high,1,0,-0.8,5,3,0,-0.488,0.32,1.357,0.82,0.638,0,0.234,2,0.39
107,1,medium,11,0.63,-0.27,3,7,0.79,0,0,0,0,,0,0,1,0.09
107,2,medium,10,0.6,-0.22,1,5,0.71,-1,0.03,2,-0.05,0.067,0,0.05,1,0.05
107,3,medium,9,0.55,-0.22,2,3,0.75,-1,0.08,1,-0.05,0.1,0,0.068,1,0.1
107,4,medium,7,0.45,-0.41,2,5,0.63,-1.3,0.18,0.667,0.14,0.185,0,0.132,1,0.16
107,5,medium,5,0.42,-0.46,1,5,0.46,-1.5,0.21,0.7,0.19,0.287,0,0.157,1,0.16
107,6,medium,6,0.29,-0.54,1,2,0.39,-1.2,0.34,0.667,0.27,0.296,0,0.201,1,0.22
107,7,medium,3,0.28,-0.54,2,6,0.57,-1.286,0.35,0.571,0.27,0.394,1,0.208,1,0.25
107,8,medium,7,0.18,-0.69,2,0,0.27,-0.881,0.45,0.5,0.42,0.367,0,0.245,1,0.31
108,1,medium,7,0.68,0.05,2,2,0.9,0,0,0,0,,0,0,1,0.06
108,2,medium,7,0.64,-0.1,3,3,0.62,0,0.04,0.5,0.15,0,0,0.033,1,0.12
108,3,medium,4,0.52,-0.05,1,2,0.66,-1.5,0.16,1,0.1,0.289,0,0.129,1,0.13
108,4,medium,7,0.47,-0.1,3,7,0.42,-0.3,0.21,0.917,0.15,0.24,0,0.104,1,0.19
108,5,medium,4,0.42,-0.32,3,2,0.75,-0.6,0.26,0.8,0.37,0.283,0,0.161,1,0.25
108,6,medium,3,0.36,-0.19,2,3,0.41,-0.743,0.32,0.667,0.24,0.349,0,0.172,1,0.23
108,7,medium,3,0.28,-0.45,2,3,0.29,-0.714,0.4,0.571,0.5,0.383,0,0.231,1,0.3
108,8,medium,5,0.27,-0.51,1,5,0.28,-0.476,0.41,0.696,0.56,0.355,0,0.233,1,0.28
109,1,low,15,0.79,0.62,1,4,0.96,0,0,0,0,,0,0,0,0.03
109,2,low,15,0.8,0.63,0,7,0.6,0,-0.01,0.5,-0.01,0,0,0,0,0
109,3,low,12,0.74,0.57,0,7,0.93,-1.5,0.05,0.333,0.05,0.124,0,0.084,0,0.05
109,4,low,13,0.75,0.51,1,3,0.9,-0.9,0.04,0.333,0.11,0.109,0,0.064,0,0.07
109,5,low,14,0.67,0.64,1,6,0.59,-0.4,0.12,0.3,-0.02,0.094,0,0.058,0,0.08
109,6,low,10,0.67,0.62,1,4,0.84,-0.771,0.12,0.267,0,0.147,0,0.073,0,0.09
109,7,low,11,0.68,0.58,1,4,0.49,-0.714,0.11,0.238,0.04,0.152,0,0.072,0,0.09
109,8,low,12,0.7,0.44,0,5,0.58,-0.548,0.09,0.268,0.18,0.144,0,0.076,0,0.07
110,1,low,11,0.96,0.5,0,6,0.93,0,0,0,0,,0,0,0,0
110,2,low,8,0.93,0.47,0,3,0.61,-3,0.03,0,0.03,0.223,0,0.134,0,0.05
110,3,low,9,0.87,0.45,0,3,0.64,-1,0.09,0,0.05,0.164,0,0.078,0,0.06
110,4,low,11,0.93,0.54,1,6,0.88,0.1,0.03,0.25,-0.04,0.154,0,0.01,0,0.04
110,5,low,10,0.9,0.4,0,3,0.56,0.1,0.06,0.2,0.1,0.133,0,0.033,0,0.04
110,6,low,11,0.82,0.48,0,6,0.56,0.229,0.14,0.167,0.02,0.126,0,0.052,0,0.06
110,7,low,7,0.82,0.49,1,3,0.85,-0.179,0.14,0.238,0.01,0.169,0,0.057,0,0.09
110,8,low,7,0.78,0.38,1,7,0.6,-0.333,0.18,0.268,0.12,0.189,0,0.091,0,0.12
111,1,low,10,0.89,0.58,0,3,0.83,0,0,0,0,,0,0,0,0
111,2,low,9,0.91,0.66,0,7,0.91,-1,-0.02,0,-0.08,0.074,0,0.04,0,0.01
111,3,low,6,0.85,0.6,1,3,0.71,-2,0.04,0.333,-0.02,0.25,0,0.094,0,0.07
111,4,low,7,0.9,0.55,0,5,0.55,-1.2,-0.01,0.25,0.03,0.228,0,0.052,0,0.02
111,5,low,7,0.82,0.47,0,4,0.55,-0.8,0.07,0.2,0.11,0.211,0,0.07,0,0.05
111,6,low,6,0.78,0.47,1,2,0.54,-0.714,0.11,0.267,0.11,0.219,0,0.081,0,0.1
111,7,low,9,0.84,0.5,1,7,0.8,-0.286,0.05,0.286,0.08,0.208,0,0.039,0,0.06
111,8,low,8,0.82,0.43,1,7,0.54,-0.167,0.07,0.286,0.15,0.192,0,0.05,0,0.08
112,1,medium,7,0.64,-0.09,1,6,0.73,0,0,0,0,,0,0,1,0.03
112,2,medium,5,0.61,-0.17,2,4,0.84,-2,0.03,0.5,0.08,0.236,0,0.1,1,0.1
112,3,medium,7,0.47,-0.19,3,5,0.57,0,0.17,1,0.1,0.182,0,0.072,1,0.17
112,4,medium,6,0.41,-0.21,2,3,0.52,-0.1,0.23,0.667,0.12,0.153,0,0.1,1,0.17
112,5,medium,4,0.39,-0.27,2,1,0.72,-0.5,0.25,0.5,0.18,0.225,0,0.13,1,0.19
112,6,medium,3,0.31,-0.34,3,3,0.47,-0.686,0.33,0.567,0.25,0.306,0,0.174,1,0.26
112,7,medium,4,0.26,-0.33,1,6,0.49,-0.571,0.38,0.667,0.24,0.306,0,0.186,1,0.22
112,8,medium,5,0.24,-0.38,2,0,0.2,-0.393,0.4,0.571,0.29,0.284,0,0.192,1,0.26
113,1,medium,12,0.63,0.15,3,2,0.69,0,0,0,0,,0,0,1,0.09
113,2,medium,9,0.53,0.05,2,2,0.73,-3,0.1,0.5,0.1,0.202,0,0.167,1,0.15
113,3,medium,9,0.54,0.07,3,3,0.65,-1.5,0.09,0.333,0.08,0.173,0,0.102,1,0.15
113,4,medium,7,0.48,-0.02,1,7,0.52,-1.5,0.15,0.917,0.17,0.223,0,0.134,1,0.13
113,5,medium,7,0.39,-0.09,2,2,0.75,-1.2,0.24,0.7,0.24,0.233,0,0.162,1,0.2
113,6,medium,9,0.33,-0.08,2,4,0.64,-0.657,0.3,0.567,0.23,0.208,0,0.16,1,0.22
113,7,medium,7,0.26,-0.17,2,3,0.38,-0.607,0.37,0.476,0.32,0.211,0,0.194,1,0.26
113,8,medium,8,0.2,-0.27,2,1,0.31,-0.452,0.43,0.411,0.42,0.199,0,0.221,1,0.29
114,1,high,6,0.31,-0.72,4,6,0.91,0,0,0,0,,0,0,2,0.11
114,2,high,5,0.23,-0.95,4,3,0.78,-1,0.08,0,0.23,0.129,0,0.097,2,0.19
114,3,high,6,0.09,-1,6,6,0.44,0,0.22,1.333,0.28,0.102,0,0.112,2,0.3
114,4,high,5,0,-1,3,5,0.41,-0.2,0.31,1.583,0.28,0.105,0,0.152,2,0.25
114,5,high,2,0,-1,3,0,0.45,-0.8,0.31,1.5,0.28,0.342,1,0.176,2,0.26
114,6,high,0,0,-1,4,0,0.23,-1.143,0.31,1.2,0.28,0.612,1,0.189,2,0.29
114,7,high,2,0,-1,6,4,0.24,-0.929,0.31,1.571,0.28,0.635,0,0.181,2,0.35
114,8,high,0,0,-1,2,0,0,-0.929,0.31,2,0.28,0.784,1,0.181,2,0.23
115,1,low,11,0.87,0.23,0,5,0.81,0,0,0,0,,0,0,0,0
115,2,low,8,0.88,0.15,1,6,0.73,-3,-0.01,0.5,0.08,0.223,0,0.13,0,0.07
115,3,low,11,0.85,0.17,0,7,0.78,0,0.02,0.333,0.06,0.173,0,0.015,0,0.02
115,4,low,8,0.77,0.24,0,2,0.67,-0.6,0.1,0.25,-0.01,0.182,0,0.059,0,0.05
115,5,low,11,0.79,0.11,0,7,0.52,0,0.08,0.2,0.12,0.168,0,0.043,0,0.05
115,6,low,7,0.78,0.03,0,3,0.77,-0.4,0.09,0.167,0.2,0.199,0,0.072,0,0.07
115,7,low,10,0.75,0.12,1,2,0.65,-0.179,0.12,0.238,0.11,0.182,0,0.063,0,0.09
115,8,low,9,0.69,0.15,1,3,0.54,-0.155,0.18,0.268,0.08,0.17,0,0.079,0,0.11
116,1,medium,5,0.58,0.3,2,6,0.89,0,0,0,0,,0,0,1,0.06
116,2,medium,4,0.59,0.28,1,6,0.56,-1,-0.01,0.5,0.02,0.157,0,0.042,1,0.04
116,3,medium,6,0.53,0.24,2,7,0.62,0.5,0.05,0.333,0.06,0.2,0,0.025,1,0.09
116,4,medium,7,0.47,0.15,3,5,0.82,0.8,0.11,0.667,0.15,0.235,0,0.057,1,0.15
116,5,medium,4,0.42,0.22,3,5,0.64,0.1,0.16,0.7,0.08,0.251,0,0.066,1,0.16
116,6,medium,5,0.35,0.13,2,3,0.38,0.029,0.23,0.567,0.17,0.226,0,0.102,1,0.17
116,7,medium,4,0.23,-0.01,2,5,0.29,-0.107,0.35,0.476,0.31,0.231,0,0.166,1,0.24
116,8,medium,3,0.23,-0.01,2,5,0.28,-0.238,0.35,0.411,0.31,0.27,0,0.171,1,0.24
117,1,low,18,0.92,0.33,1,6,0.94,0,0,0,0,,0,0,0,0.03
117,2,low,17,0.82,0.3,1,3,0.81,-1,0.1,0,0.03,0.04,0,0.079,0,0.09
117,3,low,17,0.87,0.17,0,6,0.64,-0.5,0.05,0.333,0.16,0.033,0,0.058,0,0.05
117,4,low,16,0.83,0.15,1,3,0.73,-0.6,0.09,0.25,0.18,0.048,0,0.078,0,0.1
117,5,low,16,0.82,0.16,1,5,0.82,-0.5,0.1,0.2,0.17,0.05,0,0.076,0,0.1
117,6,low,13,0.75,0.22,0,6,0.9,-0.829,0.17,0.267,0.11,0.107,0,0.106,0,0.09
117,7,low,16,0.76,0.09,0,6,0.53,-0.536,0.16,0.286,0.24,0.097,0,0.107,0,0.1
117,8,low,16,0.79,0.21,0,6,0.59,-0.369,0.13,0.286,0.12,0.09,0,0.075,0,0.07
118,1,low,18,0.95,0.89,1,7,0.85,0,0,0,0,,0,0,0,0.03
118,2,low,16,0.9,0.98,0,3,0.78,-2,0.05,0.5,-0.09,0.083,0,0.097,0,0.04
118,3,low,15,0.9,0.96,1,6,0.69,-1.5,0.05,0.333,-0.07,0.094,0,0.078,0,0.07
118,4,low,13,0.92,0.93,1,4,0.86,-1.6,0.03,0.25,-0.04,0.134,0,0.075,0,0.06
118,5,low,17,0.86,0.78,1,5,0.9,-0.5,0.09,0.2,0.11,0.122,0,0.065,0,0.09
118,6,low,14,0.81,0.78,0,5,0.6,-0.543,0.14,0.267,0.11,0.121,0,0.084,0,0.08
118,7,low,16,0.83,0.86,1,4,0.86,-0.286,0.12,0.238,0.03,0.11,0,0.057,0,0.08
118,8,low,12,0.8,0.82,1,6,0.7,-0.488,0.15,0.214,0.07,0.134,0,0.081,0,0.1
119,1,medium,11,0.57,0.35,3,3,0.65,0,0,0,0,,0,0,1,0.09
119,2,medium,9,0.48,0.31,2,7,0.6,-2,0.09,0.5,0.04,0.141,0,0.116,1,0.12
119,3,medium,6,0.45,0.29,1,4,0.64,-2.5,0.12,1,0.06,0.29,0,0.15,1,0.12
119,4,medium,7,0.45,0.1,2,4,0.63,-1.5,0.12,0.667,0.25,0.269,0,0.133,1,0.16
119,5,medium,5,0.37,0.13,3,5,0.71,-1.4,0.2,0.7,0.22,0.317,0,0.154,1,0.21
119,6,medium,8,0.33,0.01,2,4,0.6,-0.743,0.24,0.567,0.34,0.282,0,0.156,1,0.21
119,7,medium,4,0.19,0.07,3,4,0.27,-0.857,0.38,0.571,0.28,0.337,1,0.202,1,0.29
119,8,medium,7,0.16,0.01,3,1,0.51,-0.583,0.41,0.554,0.34,0.313,0,0.209,1,0.31
120,1,medium,12,0.73,-0.02,1,4,0.72,0,0,0,0,,0,0,1,0.03
120,2,medium,8,0.65,-0.07,3,6,0.62,-4,0.08,2,0.05,0.283,0,0.194,1,0.17
120,3,medium,6,0.59,-0.17,2,3,0.62,-3,0.14,1,0.15,0.353,0,0.188,1,0.17
120,4,medium,7,0.56,-0.23,3,6,0.6,-1.7,0.17,0.917,0.21,0.319,0,0.154,1,0.2
120,5,medium,6,0.53,-0.16,3,5,0.4,-1.3,0.2,0.8,0.14,0.319,0,0.139,1,0.2
120,6,medium,8,0.49,-0.29,2,5,0.33,-0.714,0.24,0.667,0.27,0.285,0,0.146,1,0.2
120,7,medium,4,0.41,-0.45,3,4,0.48,-0.857,0.32,0.619,0.43,0.343,1,0.2,1,0.28
120,8,medium,5,0.28,-0.38,1,4,0.48,-0.762,0.45,0.786,0.36,0.35,0,0.233,1,0.27
121,1,high,6,0.51,0.16,2,3,0.79,0,0,0,0,,0,0,2,0.06
121,2,high,5,0.44,0.06,5,5,0.7,-1,0.07,4.5,0.1,0.129,0,0.077,2,0.2
121,3,high,1,0.32,-0.23,3,6,0.74,-2.5,0.19,2.333,0.39,0.661,1,0.215,2,0.25
121,4,high,3,0.15,-0.17,4,2,0.47,-1.3,0.36,1.667,0.33,0.591,0,0.219,2,0.32
121,5,high,0,0.03,-0.35,6,5,0.15,-1.4,0.48,2.5,0.51,0.85,1,0.288,2,0.45
121,6,high,3,0,-0.6,6,4,0.13,-0.8,0.51,2.667,0.76,0.76,0,0.306,2,0.49
121,7,high,3,0,-0.58,6,0,0.26,-0.5,0.51,2.619,0.74,0.694,0,0.291,2,0.49
121,8,high,0,0,-0.75,2,0,0,-0.583,0.51,3.071,0.91,0.838,1,0.316,2,0.4
122,1,medium,6,0.7,-0.06,1,5,0.64,0,0,0,0,,0,0,1,0.03
122,2,medium,7,0.71,-0.06,1,2,0.65,1,-0.01,0,0,0.109,0,0,1,0.03
122,3,medium,8,0.61,-0.09,2,2,0.82,1,0.09,0.333,0.03,0.143,0,0.035,1,0.1
122,4,medium,5,0.51,-0.28,3,5,0.52,-0.2,0.19,0.917,0.22,0.199,0,0.102,1,0.2
122,5,medium,6,0.48,-0.25,2,3,0.5,-0.2,0.22,0.7,0.19,0.178,0,0.109,1,0.17
122,6,medium,5,0.45,-0.43,1,1,0.39,-0.314,0.25,0.667,0.37,0.19,0,0.146,1,0.18
122,7,medium,4,0.32,-0.4,2,2,0.58,-0.429,0.38,0.571,0.34,0.23,0,0.193,1,0.26
122,8,medium,4,0.33,-0.46,1,4,0.28,-0.44,0.37,0.554,0.4,0.25,0,0.197,1,0.24
123,1,medium,9,0.68,-0.02,1,4,0.89,0,0,0,0,,0,0,1,0.03
123,2,medium,9,0.7,-0.09,2,5,0.87,0,-0.02,0.5,0.07,0,0,0.009,1,0.06
123,3,medium,6,0.63,-0.16,2,7,0.59,-1.5,0.05,0.333,0.14,0.217,0,0.095,1,0.11
123,4,medium,9,0.51,-0.24,3,2,0.56,-0.3,0.17,0.667,0.22,0.182,0,0.099,1,0.19
123,5,medium,5,0.43,-0.13,2,2,0.48,-0.8,0.25,0.5,0.11,0.256,0,0.133,1,0.18
123,6,medium,8,0.42,-0.22,3,6,0.56,-0.4,0.26,0.567,0.2,0.228,0,0.132,1,0.22
123,7,medium,4,0.33,-0.3,3,3,0.48,-0.643,0.35,0.571,0.28,0.296,1,0.183,1,0.27
123,8,medium,4,0.25,-0.38,2,2,0.26,-0.69,0.43,0.5,0.36,0.334,0,0.223,1,0.29
124,1,high,6,0.57,-0.51,4,4,0.63,0,0,0,0,,0,0,2,0.11
124,2,high,7,0.39,-0.64,3,5,0.52,1,0.18,0.5,0.13,0.109,0,0.079,2,0.18
124,3,high,2,0.26,-0.73,3,1,0.45,-2,0.31,0.333,0.22,0.529,1,0.216,2,0.27
124,4,high,3,0.13,-0.83,4,3,0.56,-1.4,0.44,0.333,0.32,0.529,0,0.25,2,0.35
124,5,high,1,0.03,-0.98,4,3,0.29,-1.4,0.54,0.3,0.47,0.681,1,0.304,2,0.41
124,6,high,4,0,-1,4,4,0.27,-0.771,0.57,0.267,0.49,0.604,0,0.292,2,0.42
124,7,high,0,0,-1,2,3,0.04,-0.893,0.57,0.619,0.49,0.78,1,0.296,2,0.37
124,8,high,1,0,-1,4,0,0,-0.786,0.57,0.571,0.49,0.836,0,0.292,2,0.42
125,1,medium,13,0.75,0.34,1,3,0.66,0,0,0,0,,0,0,1,0.03
125,2,medium,12,0.66,0.2,2,4,0.83,-1,0.09,0.5,0.14,0.057,0,0.089,1,0.12
125,3,medium,11,0.66,0.22,2,4,0.5,-1,0.09,0.333,0.12,0.083,0,0.087,1,0.12
125,4,medium,9,0.59,0.09,2,2,0.47,-1.3,0.16,0.25,0.25,0.152,0,0.139,1,0.17
125,5,medium,9,0.52,0.02,1,4,0.41,-1.1,0.23,0.3,0.32,0.166,0,0.165,1,0.18
125,6,medium,5,0.47,-0.06,3,3,0.55,-1.457,0.28,0.567,0.4,0.291,0,0.206,1,0.27
125,7,medium,6,0.45,-0.02,3,4,0.26,-1.321,0.3,0.667,0.36,0.321,0,0.203,1,0.27
125,8,medium,8,0.38,-0.16,2,4,0.19,-0.988,0.37,0.571,0.5,0.307,0,0.232,1,0.29
126,1,medium,7,0.74,0.09,2,2,0.64,0,0,0,0,,0,0,1,0.06
126,2,medium,7,0.7,0.04,1,2,0.65,0,0.04,0.5,0.05,0,0,0.02,1,0.05
126,3,medium,9,0.65,0.05,1,5,0.73,1,0.09,0.333,0.04,0.151,0,0.036,1,0.07
126,4,medium,6,0.56,-0.06,2,3,0.78,-0.1,0.18,0.333,0.15,0.174,0,0.086,1,0.15
126,5,medium,6,0.51,-0.05,2,5,0.69,-0.3,0.23,0.3,0.14,0.175,0,0.11,1,0.17
126,6,medium,4,0.46,-0.19,1,6,0.56,-0.6,0.28,0.3,0.28,0.253,0,0.157,1,0.19
126,7,medium,5,0.39,-0.27,1,4,0.5,-0.536,0.35,0.286,0.36,0.255,0,0.189,1,0.23
126,8,medium,3,0.3,-0.38,3,5,0.57,-0.631,0.44,0.554,0.47,0.321,0,0.238,1,0.34
127,1,low,18,0.92,0.85,0,2,0.9,0,0,0,0,,0,0,0,0
127,2,low,18,0.85,0.86,1,7,0.86,0,0.07,0.5,-0.01,0,0,0.025,0,0.06
127,3,low,16,0.84,0.85,1,7,0.93,-1,0.08,0.333,0,0.067,0,0.068,0,0.07
127,4,low,15,0.84,0.82,0,2,0.68,-1.1,0.08,0.333,0.03,0.09,0,0.076,0,0.05
127,5,low,14,0.89,0.86,1,6,0.82,-1.1,0.03,0.3,-0.01,0.11,0,0.054,0,0.05
127,6,low,15,0.84,0.76,1,6,0.55,-0.8,0.08,0.267,0.09,0.105,0,0.071,0,0.08
127,7,low,15,0.76,0.69,0,5,0.77,-0.607,0.16,0.286,0.16,0.099,0,0.1,0,0.09
127,8,low,17,0.78,0.76,0,3,0.73,-0.31,0.14,0.286,0.09,0.094,0,0.073,0,0.07
